Drug name,Drug Id,Cell line name,Cosmic sample Id,TCGA classification,Tissue,Tissue sub-type,IC50,AUC,Max conc,RMSE,Z score,Dataset version
Erlotinib,1,ATN-1,910687,ALL,blood,lymphoblastic_T_cell_leukaemia,2.64538082148418,0.978487632263341,2,0.11042949486519,0.044362978461288,GDSC1
Erlotinib,1,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,1.30829817664454,0.913822674803965,2,0.093927205493139,-1.20834434496143,GDSC1
Erlotinib,1,YT,946358,ALL,blood,lymphoid_neoplasm_other,2.90829131970658,0.990111460120169,2,0.027309300319443,0.290682761160601,GDSC1
Erlotinib,1,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,3.2027751000309,0.98278204312028,2,0.044656623344111,0.566583424193827,GDSC1
Erlotinib,1,SUP-B15,1247871,ALL,blood,lymphoblastic_leukemia,3.18248076317334,0.986714165596497,2,0.026275626728762,0.54756974205265,GDSC1
Erlotinib,1,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,1.69870815735345,0.967156374366596,2,0.051712553678039,-0.842570812667896,GDSC1
Erlotinib,1,DND-41,1297446,ALL,blood,T_cell_leukemia,2.72673454213041,0.988864339063554,2,0.029461126378244,0.120582950378913,GDSC1
Erlotinib,1,MY-M12,1330960,ALL,blood,leukemia,2.26050103018565,0.960146929007072,2,0.033268713722372,-0.316229341735115,GDSC1
Rapamycin,3,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,-4.14001649863664,0.65058036512168,0.1,0.249022374567464,-1.0428886176444,GDSC1
Rapamycin,3,MOLT-4,905958,ALL,blood,lymphoblastic_leukemia,-2.89828784507802,0.84333669387269,0.1,0.191927229749311,-0.383332449758309,GDSC1
Rapamycin,3,BE-13,906763,ALL,blood,lymphoblastic_leukemia,-6.04512754579106,0.348266781331305,0.1,0.212077123423158,-2.05480675133456,GDSC1
Rapamycin,3,KARPAS-45,907272,ALL,blood,lymphoblastic_leukemia,-2.31248694313827,0.904011582750821,0.1,0.18948505998947,-0.072178642587701,GDSC1
Rapamycin,3,KE-37,907277,ALL,blood,lymphoblastic_leukemia,-4.6427819287715,0.57672852992842,0.1,0.286597673828899,-1.30993733194686,GDSC1
Rapamycin,3,LC4-1,907787,ALL,blood,lymphoblastic_leukemia,-3.89251348302462,0.672342455271626,0.1,0.248565356401715,-0.911425000331966,GDSC1
Rapamycin,3,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,-2.23089339203088,0.922856632530779,0.1,0.17381273914451,-0.028839439825179,GDSC1
Rapamycin,3,P30-OHK,909252,ALL,blood,lymphoblastic_leukemia,-0.870583649744594,0.983589495641728,0.1,0.172646202427931,0.693702218683877,GDSC1
Rapamycin,3,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,-3.48214223252342,0.75252013917548,0.1,0.266076498676481,-0.693452346954341,GDSC1
Rapamycin,3,RPMI-8402,909702,ALL,blood,lymphoblastic_T_cell_leukaemia,-4.08243633773428,0.669203835191237,0.1,0.231217893832422,-1.01230435902865,GDSC1
Rapamycin,3,RS4-11,909703,ALL,blood,leukemia,-0.84221718086404,0.96588420377931,0.1,0.163299833039804,0.708769342614455,GDSC1
Rapamycin,3,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,0.025542908647057,0.985768716934286,0.1,0.076635843394834,1.1696884956373,GDSC1
Rapamycin,3,TALL-1,909762,ALL,blood,lymphoblastic_T_cell_leukaemia,-0.953307887416905,0.965468577794142,0.1,0.156762180232723,0.649762440831378,GDSC1
Rapamycin,3,ATN-1,910687,ALL,blood,lymphoblastic_T_cell_leukaemia,-3.22309855201145,0.778770207940789,0.1,0.273833227996229,-0.555858794011886,GDSC1
Rapamycin,3,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,-1.76011621214495,0.909034877093311,0.1,0.156664132090868,0.221218406391,GDSC1
Rapamycin,3,YT,946358,ALL,blood,lymphoid_neoplasm_other,-0.268368905375481,0.987789807486383,0.1,0.031418291767755,1.01357439679807,GDSC1
Rapamycin,3,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,-2.38484623890218,0.860605613508256,0.1,0.198593653007408,-0.11061298143315,GDSC1
Rapamycin,3,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,-2.66747750974465,0.867686024285916,0.1,0.191539781075338,-0.260735310806329,GDSC1
Rapamycin,3,DND-41,1297446,ALL,blood,T_cell_leukemia,-2.57253952347618,0.873260113292576,0.1,0.205016847966858,-0.210308082417417,GDSC1
Rapamycin,3,MY-M12,1330960,ALL,blood,leukemia,-7.27448683855126,0.190418476885422,0.1,0.215562161881279,-2.70779281375999,GDSC1
Sunitinib,5,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,1.91709016564265,0.870502198130404,8,0.120086994623663,-0.355233813813415,GDSC1
Sunitinib,5,MOLT-4,905958,ALL,blood,lymphoblastic_leukemia,1.2573241475992,0.813909661946107,8,0.020303829566967,-0.756955763468592,GDSC1
Sunitinib,5,BE-13,906763,ALL,blood,lymphoblastic_leukemia,1.29811903080535,0.792872560325659,8,0.087439812265768,-0.732116351359841,GDSC1
Sunitinib,5,GR-ST,906877,ALL,blood,lymphoblastic_leukemia,2.73567763856607,0.884807244330133,8,0.037850390502529,0.143192213888501,GDSC1
Sunitinib,5,KARPAS-45,907272,ALL,blood,lymphoblastic_leukemia,0.721021425950719,0.734263256907234,8,0.102466736623973,-1.0835027044355,GDSC1
Sunitinib,5,KE-37,907277,ALL,blood,lymphoblastic_leukemia,1.33831091793564,0.842146595674942,8,0.099304198939088,-0.70764409480716,GDSC1
Sunitinib,5,LC4-1,907787,ALL,blood,lymphoblastic_leukemia,1.80580246457709,0.830396526483776,8,0.067220023491626,-0.422995279275485,GDSC1
Sunitinib,5,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,2.26951217032139,0.932484174136894,8,0.074230428298729,-0.140649171759892,GDSC1
Sunitinib,5,P30-OHK,909252,ALL,blood,lymphoblastic_leukemia,2.7526314317771,0.95740394402911,8,0.073867337654896,0.153515132433144,GDSC1
Sunitinib,5,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,1.03799779215904,0.771854704934928,8,0.083554283784522,-0.890500397033493,GDSC1
Sunitinib,5,RPMI-8402,909702,ALL,blood,lymphoblastic_T_cell_leukaemia,0.847473742210799,0.756599983210145,8,0.061310021292057,-1.00650772494708,GDSC1
Sunitinib,5,RS4-11,909703,ALL,blood,leukemia,0.673042137011206,0.712666211294516,8,0.042964067468055,-1.11271659688939,GDSC1
Sunitinib,5,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,3.93037309918038,0.977107335016146,8,0.01790800121471,0.87062493481801,GDSC1
Sunitinib,5,TALL-1,909762,ALL,blood,lymphoblastic_T_cell_leukaemia,1.95020376144915,0.873141277891115,8,0.033530591830239,-0.335071426082484,GDSC1
Sunitinib,5,ATN-1,910687,ALL,blood,lymphoblastic_T_cell_leukaemia,1.23693047203542,0.788699796018164,8,0.068692006648175,-0.769373176436315,GDSC1
Sunitinib,5,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,-2.44065262148189,0.245236120252454,8,0.107439692726364,-3.00860012954292,GDSC1
Sunitinib,5,YT,946358,ALL,blood,lymphoid_neoplasm_other,2.69875863001443,0.942343097058811,8,0.075995423645442,0.120712765585471,GDSC1
Sunitinib,5,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,1.36249301579358,0.793740151697638,8,0.106507076636292,-0.692919966506266,GDSC1
Sunitinib,5,SUP-B15,1247871,ALL,blood,lymphoblastic_leukemia,2.17070604223397,0.886304675645996,8,0.029358380535728,-0.200810788647749,GDSC1
Sunitinib,5,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,0.110946991486673,0.636126960419471,8,0.045481155619228,-1.45496817029031,GDSC1
Sunitinib,5,DND-41,1297446,ALL,blood,T_cell_leukemia,1.13189137910176,0.790643079067976,8,0.090081376450175,-0.833329955126524,GDSC1
Sunitinib,5,MY-M12,1330960,ALL,blood,leukemia,1.50902216495682,0.809901431422489,8,0.116417338052922,-0.603700494946126,GDSC1
PHA-665752,6,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,2.58580887041691,0.980258190255663,2,0.078372410268436,-0.168603184945039,GDSC1
PHA-665752,6,MOLT-4,905958,ALL,blood,lymphoblastic_leukemia,2.23446717640141,0.984292916851018,2,0.074660265712487,-0.562507342676293,GDSC1
PHA-665752,6,BE-13,906763,ALL,blood,lymphoblastic_leukemia,0.908916849858305,0.894225573889841,2,0.19069260307375,-2.04863834790881,GDSC1
PHA-665752,6,GR-ST,906877,ALL,blood,lymphoblastic_leukemia,3.52855974922343,0.971859871294518,2,0.178321426809079,0.888355033200001,GDSC1
PHA-665752,6,KARPAS-45,907272,ALL,blood,lymphoblastic_leukemia,1.34991928623514,0.951680002355588,2,0.062524209177881,-1.55421170792459,GDSC1
PHA-665752,6,KE-37,907277,ALL,blood,lymphoblastic_leukemia,1.64581269264424,0.982753574579121,2,0.028311948656204,-1.22247299027423,GDSC1
PHA-665752,6,LC4-1,907787,ALL,blood,lymphoblastic_leukemia,3.25990593156901,0.978126621508629,2,0.027725886002512,0.587155780259134,GDSC1
PHA-665752,6,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,2.27877806419289,0.989291713975144,2,0.064271919139224,-0.512828516533164,GDSC1
PHA-665752,6,MOLT-13,908146,ALL,blood,lymphoblastic_T_cell_leukaemia,1.68375958689202,0.954440406078337,2,0.049384311168049,-1.1799291087145,GDSC1
PHA-665752,6,P30-OHK,909252,ALL,blood,lymphoblastic_leukemia,2.47339591440106,0.989662557000267,2,0.07270640327071,-0.294634144298102,GDSC1
PHA-665752,6,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,2.71133547720233,0.985431541063229,2,0.01988869510869,-0.027869952422702,GDSC1
PHA-665752,6,RPMI-8402,909702,ALL,blood,lymphoblastic_T_cell_leukaemia,2.04663849212381,0.981576305611256,2,0.015575673592909,-0.773090091431624,GDSC1
PHA-665752,6,RS4-11,909703,ALL,blood,leukemia,1.44588114849365,0.935103724064508,2,0.122877820544379,-1.44662477141488,GDSC1
PHA-665752,6,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,0.79482412601091,0.890369600998723,2,0.017480347708655,-2.17655256661919,GDSC1
PHA-665752,6,TALL-1,909762,ALL,blood,lymphoblastic_T_cell_leukaemia,3.08916941784479,0.988097790091715,2,0.034912919107781,0.395735792884835,GDSC1
PHA-665752,6,ATN-1,910687,ALL,blood,lymphoblastic_T_cell_leukaemia,2.84659662746909,0.9823387724729,2,0.076407230799022,0.123777091970611,GDSC1
PHA-665752,6,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,-0.706171411129642,0.705009076075964,2,0.165285952871012,-3.85938268011445,GDSC1
PHA-665752,6,YT,946358,ALL,blood,lymphoid_neoplasm_other,2.4744084417221,0.98365307593784,2,0.013156467932015,-0.293498956734634,GDSC1
PHA-665752,6,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,2.13910312498783,0.956422152991224,2,0.132911136306358,-0.669424047951382,GDSC1
PHA-665752,6,SUP-B15,1247871,ALL,blood,lymphoblastic_leukemia,1.93840997602614,0.956615956479909,2,0.020692900596143,-0.894429696727867,GDSC1
PHA-665752,6,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,1.0985068394964,0.936138787887791,2,0.068086508770555,-1.83608092459493,GDSC1
PHA-665752,6,DND-41,1297446,ALL,blood,T_cell_leukemia,2.30063232968327,0.981567400678428,2,0.056556761295999,-0.488326767416981,GDSC1
PHA-665752,6,MY-M12,1330960,ALL,blood,leukemia,2.07615719892526,0.953501957099774,2,0.055544323341556,-0.739995410276509,GDSC1
MG-132,9,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,-0.156700335293071,0.871053064969236,1,0.239412412522001,-0.071335293065459,GDSC1
MG-132,9,MOLT-4,905958,ALL,blood,lymphoblastic_leukemia,-1.31477252943523,0.742421378308915,1,0.13939574692046,-0.882905969279942,GDSC1
MG-132,9,BE-13,906763,ALL,blood,lymphoblastic_leukemia,2.37336069284602,0.9841095748949,1,0.051303405397622,1.70171767362955,GDSC1
MG-132,9,GR-ST,906877,ALL,blood,lymphoblastic_leukemia,1.60476359638607,0.935685039180704,1,0.260043086765273,1.16308902123146,GDSC1
MG-132,9,KARPAS-45,907272,ALL,blood,lymphoblastic_leukemia,-1.38622615216184,0.729979669476089,1,0.113394298743808,-0.932980278297578,GDSC1
MG-132,9,KE-37,907277,ALL,blood,lymphoblastic_leukemia,-2.00233424202972,0.636212914338076,1,0.104772884796719,-1.36474546672409,GDSC1
MG-132,9,LC4-1,907787,ALL,blood,lymphoblastic_leukemia,-0.769162626669617,0.777120218635954,1,0.121095896156536,-0.500545525797563,GDSC1
MG-132,9,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,-1.83137573740789,0.662683684422724,1,0.10039609005498,-1.24493867928686,GDSC1
MG-132,9,P30-OHK,909252,ALL,blood,lymphoblastic_leukemia,1.82004083140712,0.990200399671797,1,0.037653006745041,1.3139541331678,GDSC1
MG-132,9,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,-1.73061456010308,0.669850051356854,1,0.144471228196445,-1.17432579589749,GDSC1
MG-132,9,RPMI-8402,909702,ALL,blood,lymphoblastic_T_cell_leukaemia,-0.547658392115193,0.85158611304444,1,0.133798878552954,-0.34531656655736,GDSC1
MG-132,9,RS4-11,909703,ALL,blood,leukemia,1.93956667978357,0.978492324831489,1,0.199701418190994,1.39771719568036,GDSC1
MG-132,9,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,2.45552878168077,0.987487466780577,1,0.028762026070217,1.75930062204691,GDSC1
MG-132,9,TALL-1,909762,ALL,blood,lymphoblastic_T_cell_leukaemia,2.38634394497496,0.987976665189847,1,0.064281966044656,1.71081626589611,GDSC1
MG-132,9,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,-1.11611155181107,0.743030804431493,1,0.205762630934226,-0.743685439883412,GDSC1
MG-132,9,YT,946358,ALL,blood,lymphoid_neoplasm_other,1.0988804450018,0.965019493095713,1,0.020168342172174,0.808568868402327,GDSC1
MG-132,9,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,0.008426947781249,0.868832999259264,1,0.167199570224573,0.044385006121377,GDSC1
MG-132,9,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,-0.608479737510004,0.839038400447508,1,0.140397721050492,-0.387939833621384,GDSC1
MG-132,9,DND-41,1297446,ALL,blood,T_cell_leukemia,-1.51130251274655,0.707781255755303,1,0.125203512039229,-1.02063310948689,GDSC1
MG-132,9,MY-M12,1330960,ALL,blood,leukemia,-1.21235513965314,0.730848708645301,1,0.189073737276401,-0.811132421221358,GDSC1
Paclitaxel,11,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,-4.46549243775012,0.595274313779651,0.1024,0.110975412182243,-0.809499858090178,GDSC1
Paclitaxel,11,MOLT-4,905958,ALL,blood,lymphoblastic_leukemia,-5.28174775064562,0.46042106159959,0.1024,0.091449050125531,-1.23931947521697,GDSC1
Paclitaxel,11,BE-13,906763,ALL,blood,lymphoblastic_leukemia,-4.93429523780272,0.518651715759933,0.1024,0.128273943050436,-1.05635967859388,GDSC1
Paclitaxel,11,GR-ST,906877,ALL,blood,lymphoblastic_leukemia,-2.80187170261108,0.784508941746985,0.1024,0.074450546689862,0.066521181068676,GDSC1
Paclitaxel,11,KARPAS-45,907272,ALL,blood,lymphoblastic_leukemia,-4.22211270674028,0.640461754604311,0.1024,0.088412984912056,-0.681342183467531,GDSC1
Paclitaxel,11,KE-37,907277,ALL,blood,lymphoblastic_leukemia,-4.31668313767436,0.630000252751593,0.1024,0.027703003808358,-0.731140605325768,GDSC1
Paclitaxel,11,LC4-1,907787,ALL,blood,lymphoblastic_leukemia,-3.46694769878809,0.725882846136372,0.1024,0.096617127918906,-0.283691191850505,GDSC1
Paclitaxel,11,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,-4.79152019503959,0.545389641878249,0.1024,0.099377645229706,-0.981177914694514,GDSC1
Paclitaxel,11,MOLT-13,908146,ALL,blood,lymphoblastic_T_cell_leukaemia,-4.31967780772926,0.619603456782331,0.1024,0.107741389092501,-0.732717523620919,GDSC1
Paclitaxel,11,P30-OHK,909252,ALL,blood,lymphoblastic_leukemia,-1.21547306244883,0.973616991732654,0.1024,0.11457301979322,0.901878997860358,GDSC1
Paclitaxel,11,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,-3.96095911240792,0.677422314966751,0.1024,0.104706037514702,-0.543825237294104,GDSC1
Paclitaxel,11,RPMI-8402,909702,ALL,blood,lymphoblastic_T_cell_leukaemia,-4.21856526904982,0.642576640525322,0.1024,0.058156433484614,-0.679474191571113,GDSC1
Paclitaxel,11,RS4-11,909703,ALL,blood,leukemia,-5.068644759766,0.497227756107716,0.1024,0.120952851728099,-1.12710477412849,GDSC1
Paclitaxel,11,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,0.156647147612638,0.987231367145754,0.1024,0.032878320674074,1.62440315669061,GDSC1
Paclitaxel,11,TALL-1,909762,ALL,blood,lymphoblastic_T_cell_leukaemia,-2.98588605671755,0.809925875556565,0.1024,0.104458522739796,-0.030376171975572,GDSC1
Paclitaxel,11,ATN-1,910687,ALL,blood,lymphoblastic_T_cell_leukaemia,-5.1396451810433,0.485797844073129,0.1024,0.123788571925629,-1.16449181885227,GDSC1
Paclitaxel,11,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,-4.91202707792237,0.521586744051245,0.1024,0.098631764449634,-1.04463382296675,GDSC1
Paclitaxel,11,YT,946358,ALL,blood,lymphoid_neoplasm_other,-0.061023507738027,0.990142660287124,0.1024,0.023861736892775,1.50978323781906,GDSC1
Paclitaxel,11,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,0.23443756450146,0.982838870472973,0.1024,0.05283109499735,1.66536564315172,GDSC1
Paclitaxel,11,SUP-B15,1247871,ALL,blood,lymphoblastic_leukemia,-4.22386184860429,0.630996856543765,0.1024,0.081440255729982,-0.682263237792579,GDSC1
Paclitaxel,11,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,-5.37108435316124,0.445441711876436,0.1024,0.10694683977298,-1.28636189403132,GDSC1
Paclitaxel,11,DND-41,1297446,ALL,blood,T_cell_leukemia,-2.51005447769463,0.877286076097575,0.1024,0.109608046481713,0.220184827605513,GDSC1
Paclitaxel,11,MY-M12,1330960,ALL,blood,leukemia,-4.83214251592247,0.534008358101704,0.1024,0.148993256052568,-1.00256861210602,GDSC1
Cyclopamine,17,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,4.77704398353412,0.982406431629614,16,0.057183906855277,0.10062011114233,GDSC1
Cyclopamine,17,MOLT-4,905958,ALL,blood,lymphoblastic_leukemia,4.65124631506494,0.989826348920207,16,0.029861139799502,-0.03070805094441,GDSC1
Cyclopamine,17,BE-13,906763,ALL,blood,lymphoblastic_leukemia,4.33769984832808,0.966081352458839,16,0.021829859470617,-0.35803908741294,GDSC1
Cyclopamine,17,GR-ST,906877,ALL,blood,lymphoblastic_leukemia,3.87455665918838,0.911748675581784,16,0.05809217675536,-0.841543627305171,GDSC1
Cyclopamine,17,KARPAS-45,907272,ALL,blood,lymphoblastic_leukemia,2.78500014285147,0.906019116243254,16,0.158599621213161,-1.97900075605322,GDSC1
Cyclopamine,17,KE-37,907277,ALL,blood,lymphoblastic_leukemia,2.74183558787986,0.926678617901421,16,0.050437210256251,-2.02406297175797,GDSC1
Cyclopamine,17,LC4-1,907787,ALL,blood,lymphoblastic_leukemia,4.07275682356431,0.940951195983112,16,0.028545779784488,-0.634629909193161,GDSC1
Cyclopamine,17,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,4.62925844262123,0.992759656142274,16,0.048139405172345,-0.053662585089355,GDSC1
Cyclopamine,17,P30-OHK,909252,ALL,blood,lymphoblastic_leukemia,3.63806861799281,0.966239837193866,16,0.098803866488581,-1.08842848760221,GDSC1
Cyclopamine,17,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,3.3158978942616,0.93310262289917,16,0.064789620104752,-1.42476293275243,GDSC1
Cyclopamine,17,RPMI-8402,909702,ALL,blood,lymphoblastic_T_cell_leukaemia,2.65608564054646,0.899155590959844,16,0.026012300027494,-2.11358277859834,GDSC1
Cyclopamine,17,RS4-11,909703,ALL,blood,leukemia,3.23827163974009,0.917237895196531,16,0.062108661498218,-1.50580190159854,GDSC1
Cyclopamine,17,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,4.82849627692028,0.98130820823708,16,0.032695426783743,0.154334422446967,GDSC1
Cyclopamine,17,TALL-1,909762,ALL,blood,lymphoblastic_T_cell_leukaemia,4.83131502370138,0.983102089204906,16,0.06119316647885,0.157277090929261,GDSC1
Cyclopamine,17,ATN-1,910687,ALL,blood,lymphoblastic_T_cell_leukaemia,3.47712120234999,0.931874512060725,16,0.0166363889966,-1.25645169936912,GDSC1
Cyclopamine,17,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,2.21821083631365,0.811055752816546,16,0.072974825742405,-2.5707080493904,GDSC1
Cyclopamine,17,YT,946358,ALL,blood,lymphoid_neoplasm_other,4.99039685411168,0.990142234363481,16,0.023940807703071,0.323352699987917,GDSC1
Cyclopamine,17,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,4.4237218226583,0.963377615874826,16,0.035469219759798,-0.26823529434322,GDSC1
Cyclopamine,17,SUP-B15,1247871,ALL,blood,lymphoblastic_leukemia,4.86347046122076,0.980397185079671,16,0.02133902704195,0.190846190912619,GDSC1
Cyclopamine,17,ALL-SIL,1295740,ALL,blood,T_cell_leukemia,3.89604179904225,0.971391984341263,16,0.068649379358714,-0.819113927585603,GDSC1
Cyclopamine,17,DND-41,1297446,ALL,blood,T_cell_leukemia,4.10828642013124,0.974774127237791,16,0.033296456685378,-0.597538310647665,GDSC1
Cyclopamine,17,MY-M12,1330960,ALL,blood,leukemia,3.14269673678563,0.897540324941081,16,0.04135544364773,-1.60557860254513,GDSC1
AZ628,29,CCRF-CEM,905952,ALL,blood,lymphoblastic_leukemia,1.6887312807378,0.910635165570039,4,0.100243285203934,0.062166760413588,GDSC1
AZ628,29,MOLT-4,905958,ALL,blood,lymphoblastic_leukemia,1.34744300258777,0.903932258082445,4,0.072557880138972,-0.130407821721895,GDSC1
AZ628,29,BE-13,906763,ALL,blood,lymphoblastic_leukemia,-0.213815585587699,0.681871425566235,4,0.133443279184751,-1.01136019973225,GDSC1
AZ628,29,GR-ST,906877,ALL,blood,lymphoblastic_leukemia,1.99196578690621,0.881383698403583,4,0.139099100898029,0.233269203869824,GDSC1
AZ628,29,KARPAS-45,907272,ALL,blood,lymphoblastic_leukemia,1.71044620045711,0.931014411118052,4,0.101973528060446,0.074419573823176,GDSC1
AZ628,29,KE-37,907277,ALL,blood,lymphoblastic_leukemia,1.20525551089769,0.911863065090447,4,0.165799006147073,-0.210638226778679,GDSC1
AZ628,29,LC4-1,907787,ALL,blood,lymphoblastic_leukemia,2.67940069211092,0.940639590103369,4,0.01369229535871,0.621159729535488,GDSC1
AZ628,29,LOUCY,907789,ALL,blood,lymphoblastic_T_cell_leukaemia,2.63467809813385,0.982740396323311,4,0.069975419875678,0.595924655849886,GDSC1
AZ628,29,MOLT-13,908146,ALL,blood,lymphoblastic_T_cell_leukaemia,1.05057698153727,0.856022259578654,4,0.101169115650275,-0.297916797605601,GDSC1
AZ628,29,P30-OHK,909252,ALL,blood,lymphoblastic_leukemia,2.82885194281332,0.983815083534353,4,0.071445454831224,0.705488767466842,GDSC1
AZ628,29,PF-382,909260,ALL,blood,lymphoblastic_T_cell_leukaemia,1.23247430894283,0.877348027605242,4,0.033110870796401,-0.195279806946082,GDSC1
AZ628,29,RPMI-8402,909702,ALL,blood,lymphoblastic_T_cell_leukaemia,2.19656827174716,0.963538855145234,4,0.018678454213694,0.348717757320605,GDSC1
AZ628,29,RS4-11,909703,ALL,blood,leukemia,2.08983889860445,0.932286497341256,4,0.084831408172284,0.288494873177175,GDSC1
AZ628,29,SUP-T1,909743,ALL,blood,lymphoblastic_T_cell_leukaemia,0.474200669537049,0.781079077887439,4,0.049067692705443,-0.623141642824107,GDSC1
AZ628,29,TALL-1,909762,ALL,blood,lymphoblastic_T_cell_leukaemia,1.85638506060272,0.92202194561394,4,0.092718282069351,0.156766717892143,GDSC1
AZ628,29,ATN-1,910687,ALL,blood,lymphoblastic_T_cell_leukaemia,3.49676264022032,0.981575426121259,4,0.095503482916802,1.0823626060709,GDSC1
AZ628,29,ALL-PO,910944,ALL,blood,lymphoblastic_leukemia,0.254149923836886,0.740938365053513,4,0.060734151008436,-0.747306998374883,GDSC1
AZ628,29,YT,946358,ALL,blood,lymphoid_neoplasm_other,1.85329747310762,0.932978897041902,4,0.035179666812044,0.155024522482158,GDSC1
AZ628,29,HAL-01,949153,ALL,blood,lymphoblastic_leukemia,0.965853430157721,0.826953066866192,4,0.163794999792412,-0.34572272458437,GDSC1
